latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.43529,-47.32708,311.48,1.95,1.36,2025-08-23,9,T,83,6.1NRT,293.34,24.88,N
-3.43554,-49.04049,359.05,2.0,1.38,2025-08-23,11,T,100,6.1NRT,295.7,226.89,N
-11.43736,-47.34385,307.05,1.95,1.36,2025-08-23,9,T,68,6.1NRT,294.46,16.7,N
-3.43783,-49.05799,325.18,2.0,1.38,2025-08-23,11,T,100,6.1NRT,294.07,60.42,N
-11.05605,-44.58852,308.23,1.23,1.1,2025-08-23,9,T,74,6.1NRT,292.81,11.21,N
-3.44099,-49.02827,307.81,1.99,1.38,2025-08-23,11,T,73,6.1NRT,294.14,17.54,N
-3.44341,-49.04567,339.25,2.0,1.38,2025-08-23,11,T,100,6.1NRT,295.04,112.3,N
-11.05748,-44.59956,342.07,1.23,1.1,2025-08-23,9,T,100,6.1NRT,296.13,63.94,N
-11.05891,-44.61064,314.24,1.24,1.1,2025-08-23,9,T,89,6.1NRT,294.12,16.46,N
-3.43128,-49.04731,328.55,2.0,1.38,2025-08-23,11,T,100,6.1NRT,294.56,70.27,N
-3.04614,-47.00951,304.98,1.38,1.16,2025-08-23,11,T,60,6.1NRT,293.49,7.83,N
-10.88101,-44.17165,302.71,1.16,1.07,2025-08-23,9,T,51,6.1NRT,292.61,6.26,N
-10.88235,-44.18204,305.87,1.17,1.07,2025-08-23,9,T,66,6.1NRT,292.35,8.52,N
-3.04779,-47.02145,312.39,1.39,1.17,2025-08-23,11,T,84,6.1NRT,292.19,15.93,N
-2.62513,-46.84954,306.79,1.33,1.14,2025-08-23,11,T,69,6.1NRT,293.56,8.71,N
-2.25793,-47.85,308.02,1.55,1.23,2025-08-23,11,T,36,6.1NRT,291.66,13.19,N
-2.25494,-47.8561,304.89,1.55,1.23,2025-08-23,11,T,39,6.1NRT,290.83,10.37,N
-26.53679,-62.99931,300.46,1.0,1.0,2025-08-23,143,T,24,6.1NRT,284.85,5.36,N
-26.52791,-63.00086,315.77,1.0,1.0,2025-08-23,143,T,92,6.1NRT,284.43,15.38,N
-26.52927,-63.01073,320.66,1.0,1.0,2025-08-23,143,T,100,6.1NRT,284.15,20.09,N
-25.05339,-56.9168,305.24,1.96,1.37,2025-08-23,143,T,43,6.1NRT,290.38,16.88,N
-24.70241,-56.82081,304.63,2.03,1.39,2025-08-23,143,T,35,6.1NRT,292.05,12.13,N
-24.68656,-56.80405,302.88,2.04,1.39,2025-08-23,143,T,11,6.1NRT,291.63,8.97,N
-24.69021,-56.82358,338.33,2.03,1.39,2025-08-23,143,T,100,6.1NRT,292.6,111.13,N
-24.69386,-56.84306,307.63,2.02,1.39,2025-08-23,143,T,72,6.1NRT,291.24,17.94,N
-24.68434,-56.81001,313.5,2.04,1.39,2025-08-23,143,T,87,6.1NRT,291.69,28.89,N
-24.68787,-56.82958,327.23,2.03,1.39,2025-08-23,143,T,100,6.1NRT,291.96,66.85,N
-24.83227,-59.48006,310.48,1.34,1.15,2025-08-23,143,T,80,6.1NRT,295.67,11.94,N
-24.82213,-59.48214,320.66,1.34,1.15,2025-08-23,143,T,100,6.1NRT,295.67,25.47,N
-25.37694,-64.00892,300.37,1.02,1.01,2025-08-23,143,T,26,6.1NRT,287.23,5.33,N
-25.38708,-64.50594,315.76,1.04,1.02,2025-08-23,143,T,92,6.1NRT,287.71,16.39,N
-25.38841,-64.51615,339.51,1.04,1.02,2025-08-23,143,T,100,6.1NRT,289.59,47.24,N
-24.01332,-56.96435,304.1,2.05,1.39,2025-08-23,143,T,58,6.1NRT,292.39,12.0,N
-23.97785,-56.9108,304.66,2.07,1.4,2025-08-23,143,T,58,6.1NRT,291.96,13.54,N
-23.98157,-56.93082,323.41,2.07,1.4,2025-08-23,143,T,100,6.1NRT,293.3,56.39,N
-24.359,-60.10496,309.45,1.26,1.11,2025-08-23,143,T,77,6.1NRT,291.61,9.37,N
-24.36097,-60.1171,324.7,1.26,1.11,2025-08-23,143,T,100,6.1NRT,293.08,28.04,N
-24.78472,-63.84107,318.5,1.01,1.0,2025-08-23,143,T,97,6.1NRT,288.45,17.93,N
-24.77431,-63.83905,324.16,1.01,1.0,2025-08-23,143,T,100,6.1NRT,288.08,23.94,N
-24.58605,-64.21343,302.65,1.02,1.01,2025-08-23,143,T,50,6.1NRT,287.95,5.71,N
-24.58736,-64.22329,305.03,1.02,1.01,2025-08-23,143,T,63,6.1NRT,288.2,7.07,N
-24.57711,-64.21489,300.64,1.02,1.01,2025-08-23,143,T,12,6.1NRT,288.03,4.32,N
-24.57842,-64.22475,300.23,1.02,1.01,2025-08-23,143,T,8,6.1NRT,288.24,4.09,N
-23.75257,-59.85062,327.52,1.33,1.14,2025-08-23,143,T,100,6.1NRT,296.55,34.68,N
-23.75466,-59.86336,326.34,1.33,1.14,2025-08-23,143,T,100,6.1NRT,298.43,31.96,N
-23.74248,-59.85262,366.32,1.33,1.14,2025-08-23,143,T,100,6.1NRT,298.78,154.56,N
-23.74458,-59.86536,379.78,1.33,1.14,2025-08-23,143,T,100,6.1NRT,301.52,226.22,N
-23.74669,-59.87808,361.48,1.32,1.14,2025-08-23,143,T,100,6.1NRT,298.6,132.19,N
-23.74878,-59.89077,308.7,1.32,1.14,2025-08-23,143,T,47,6.1NRT,295.04,9.39,N
-23.73239,-59.85463,305.04,1.33,1.14,2025-08-23,143,T,57,6.1NRT,294.28,6.49,N
-23.7345,-59.86737,306.88,1.33,1.14,2025-08-23,143,T,32,6.1NRT,294.46,7.72,N
-24.28811,-65.23914,303.17,1.08,1.04,2025-08-23,143,T,54,6.1NRT,285.16,8.3,N
-22.72183,-58.016,321.93,1.83,1.33,2025-08-23,143,T,100,6.1NRT,274.32,44.69,N
-22.72489,-58.03335,308.28,1.83,1.32,2025-08-23,143,T,30,6.1NRT,271.62,16.9,N
-22.71016,-58.01848,343.96,1.83,1.33,2025-08-23,143,T,100,6.1NRT,274.42,118.18,N
-22.71324,-58.03585,325.54,1.83,1.32,2025-08-23,143,T,100,6.1NRT,270.98,52.29,N
-22.69849,-58.02095,333.43,1.83,1.33,2025-08-23,143,T,100,6.1NRT,272.37,77.18,N
-22.70159,-58.03834,307.18,1.83,1.32,2025-08-23,143,T,24,6.1NRT,269.91,14.52,N
-22.72728,-62.13956,310.13,1.07,1.03,2025-08-23,145,T,79,6.1NRT,286.64,8.69,N
-21.5091,-62.31509,308.24,1.08,1.04,2025-08-23,145,T,71,6.1NRT,289.33,6.66,N
-15.02022,-54.87074,309.07,4.57,1.96,2025-08-23,147,T,76,6.1NRT,292.97,83.0,N
-15.01889,-54.87756,310.05,4.57,1.96,2025-08-23,147,T,79,6.1NRT,292.89,82.8,N
-15.99356,-61.63501,304.76,1.36,1.16,2025-08-23,147,T,57,6.1NRT,279.38,10.59,N
-15.99552,-61.64734,321.73,1.36,1.16,2025-08-23,147,T,100,6.1NRT,281.18,31.43,N
-15.98333,-61.63656,307.07,1.36,1.16,2025-08-23,147,T,70,6.1NRT,277.41,12.88,N
-15.9853,-61.64895,327.66,1.36,1.16,2025-08-23,147,T,100,6.1NRT,279.73,41.59,N
-14.66335,-54.92424,312.67,4.61,1.97,2025-08-23,147,T,85,6.1NRT,294.27,95.77,N
-14.66231,-54.93151,310.47,4.61,1.97,2025-08-23,147,T,80,6.1NRT,294.33,79.96,N
-14.6676,-56.60172,310.9,3.43,1.74,2025-08-23,147,T,81,6.1NRT,295.31,57.94,N
-14.67177,-56.60637,311.5,3.43,1.74,2025-08-23,147,T,83,6.1NRT,295.43,59.49,N
-14.32161,-58.55407,304.61,2.47,1.51,2025-08-23,147,T,58,6.1NRT,290.8,23.38,N
-14.28147,-60.38639,301.97,1.79,1.31,2025-08-23,147,T,44,6.1NRT,286.93,10.17,N
-13.02284,-56.83697,306.91,3.55,1.77,2025-08-23,147,T,50,6.1NRT,291.6,45.1,N
-13.02815,-56.84128,308.41,3.55,1.77,2025-08-23,147,T,74,6.1NRT,292.1,57.2,N
-14.12554,-64.98633,314.02,1.01,1.01,2025-08-23,147,T,88,6.1NRT,292.5,10.58,N
-14.11403,-64.96928,319.36,1.02,1.01,2025-08-23,147,T,98,6.1NRT,292.0,15.93,N
-14.11534,-64.97849,308.72,1.02,1.01,2025-08-23,147,T,75,6.1NRT,292.06,6.95,N
-13.72259,-65.52534,311.17,1.0,1.0,2025-08-23,147,T,82,6.1NRT,273.56,10.86,N
-13.3272,-66.66677,302.29,1.02,1.01,2025-08-23,147,T,48,6.1NRT,285.41,4.21,N
-13.0584,-66.85493,326.97,1.02,1.01,2025-08-23,147,T,100,6.1NRT,286.56,25.56,N
-13.05964,-66.86417,301.14,1.02,1.01,2025-08-23,147,T,38,6.1NRT,285.8,3.47,N
-13.04946,-66.85622,321.99,1.02,1.01,2025-08-23,147,T,100,6.1NRT,285.87,19.69,N
-13.0507,-66.86546,311.08,1.02,1.01,2025-08-23,147,T,82,6.1NRT,285.52,9.77,N
-12.91993,-66.31406,303.06,1.0,1.0,2025-08-23,147,T,53,6.1NRT,288.31,3.88,N
-11.70091,-65.56356,310.69,1.01,1.01,2025-08-23,147,T,81,6.1NRT,284.69,10.26,N
-11.7022,-65.57265,304.61,1.01,1.01,2025-08-23,147,T,61,6.1NRT,285.21,5.96,N
-11.11108,-62.66574,305.69,1.39,1.17,2025-08-23,147,T,65,6.1NRT,294.26,8.35,N
-9.95868,-60.16415,307.16,2.23,1.45,2025-08-23,149,T,71,6.1NRT,295.26,20.23,N
-9.9619,-60.18403,373.76,2.23,1.45,2025-08-23,149,T,100,6.1NRT,301.32,410.84,N
-9.96511,-60.20389,343.74,2.22,1.44,2025-08-23,149,T,100,6.1NRT,297.03,153.05,N
-9.94593,-60.16629,305.73,2.23,1.45,2025-08-23,149,T,62,6.1NRT,294.83,17.37,N
-9.94919,-60.18627,383.66,2.23,1.45,2025-08-23,149,T,100,6.1NRT,300.46,538.21,N
-9.95242,-60.20613,354.57,2.22,1.44,2025-08-23,149,T,100,6.1NRT,296.78,226.38,N
-9.95563,-60.22586,307.27,2.21,1.44,2025-08-23,149,T,71,6.1NRT,295.02,20.2,N
-9.94669,-60.17179,319.88,2.23,1.45,2025-08-23,149,T,99,6.1NRT,295.93,52.28,N
-9.94979,-60.1918,384.27,2.23,1.45,2025-08-23,149,T,100,6.1NRT,301.5,545.94,N
-9.95287,-60.21169,320.18,2.22,1.44,2025-08-23,149,T,98,6.1NRT,295.6,49.25,N
-10.70011,-65.39682,307.52,1.03,1.01,2025-08-23,149,T,72,6.1NRT,282.17,8.56,N
-10.70141,-65.40604,302.44,1.03,1.01,2025-08-23,149,T,49,6.1NRT,283.23,5.07,N
-9.53094,-60.52371,327.64,2.13,1.42,2025-08-23,149,T,100,6.1NRT,296.93,74.07,N
-9.53399,-60.54252,306.21,2.12,1.42,2025-08-23,149,T,67,6.1NRT,296.01,16.4,N
-9.51536,-60.50687,323.02,2.14,1.42,2025-08-23,149,T,100,6.1NRT,296.55,56.53,N
-9.51843,-60.52568,340.48,2.13,1.42,2025-08-23,149,T,100,6.1NRT,298.14,126.38,N
-9.5215,-60.5445,324.52,2.12,1.42,2025-08-23,149,T,100,6.1NRT,297.41,59.59,N
-9.52458,-60.56335,329.25,2.12,1.41,2025-08-23,149,T,100,6.1NRT,297.41,77.6,N
-9.52661,-60.5116,311.56,2.14,1.42,2025-08-23,149,T,83,6.1NRT,295.78,26.04,N
-9.52953,-60.53049,331.87,2.13,1.42,2025-08-23,149,T,100,6.1NRT,297.39,88.59,N
-9.51409,-60.51362,336.8,2.14,1.42,2025-08-23,149,T,100,6.1NRT,297.76,110.77,N
-9.51703,-60.53249,325.17,2.13,1.42,2025-08-23,149,T,100,6.1NRT,296.83,63.27,N
-9.51997,-60.55135,337.84,2.12,1.42,2025-08-23,149,T,100,6.1NRT,298.22,113.71,N
-9.52289,-60.5702,322.57,2.12,1.41,2025-08-23,149,T,100,6.1NRT,296.36,55.64,N
-9.5016,-60.51577,306.57,2.14,1.42,2025-08-23,149,T,69,6.1NRT,295.62,17.18,N
-9.5075,-60.55341,325.31,2.12,1.42,2025-08-23,149,T,100,6.1NRT,296.28,64.05,N
-9.51044,-60.5722,315.31,2.12,1.41,2025-08-23,149,T,91,6.1NRT,295.74,35.82,N
-9.19941,-59.45285,321.66,2.63,1.56,2025-08-23,149,T,100,6.1NRT,296.51,74.55,N
-9.20319,-59.476,315.38,2.62,1.55,2025-08-23,149,T,91,6.1NRT,295.32,50.44,N
-9.19856,-59.61797,314.37,2.55,1.54,2025-08-23,149,T,63,6.1NRT,296.61,40.6,N
-9.18501,-59.62001,332.13,2.55,1.54,2025-08-23,149,T,100,6.1NRT,297.34,108.25,N
-9.18882,-59.64289,317.69,2.54,1.53,2025-08-23,149,T,61,6.1NRT,297.16,46.1,N
-9.19307,-59.46051,314.56,2.63,1.56,2025-08-23,149,T,89,6.1NRT,295.4,48.94,N
-9.22557,-59.75726,307.8,2.49,1.52,2025-08-23,149,T,73,6.1NRT,295.35,25.32,N
-9.1911,-59.62577,336.14,2.55,1.54,2025-08-23,149,T,100,6.1NRT,298.41,132.65,N
-9.17394,-59.60512,316.32,2.56,1.54,2025-08-23,149,T,72,6.1NRT,296.22,46.08,N
-9.1604,-59.60734,307.73,2.56,1.54,2025-08-23,149,T,23,6.1NRT,295.21,22.24,N
-9.83475,-64.26383,305.05,1.16,1.07,2025-08-23,149,T,35,6.1NRT,289.53,6.13,N
-9.83628,-64.27415,324.07,1.16,1.07,2025-08-23,149,T,100,6.1NRT,289.66,25.43,N
-9.23352,-60.47385,310.38,2.18,1.43,2025-08-23,149,T,80,6.1NRT,294.98,25.84,N
-9.82683,-64.2756,305.52,1.16,1.07,2025-08-23,149,T,17,6.1NRT,289.39,6.3,N
-9.93449,-65.00848,303.14,1.07,1.03,2025-08-23,149,T,53,6.1NRT,289.68,4.89,N
-9.82119,-64.27177,314.15,1.16,1.07,2025-08-23,149,T,89,6.1NRT,289.49,15.13,N
-9.24572,-60.47755,310.27,2.18,1.43,2025-08-23,149,T,80,6.1NRT,295.21,26.73,N
-9.81173,-64.27322,300.97,1.16,1.07,2025-08-23,149,T,36,6.1NRT,285.93,4.34,N
-9.23312,-60.47966,311.97,2.18,1.43,2025-08-23,149,T,84,6.1NRT,295.17,30.99,N
-9.21814,-60.78983,307.78,2.06,1.4,2025-08-23,149,T,72,6.1NRT,296.06,18.54,N
-9.21536,-60.7969,308.34,2.06,1.4,2025-08-23,149,T,74,6.1NRT,296.3,18.63,N
-9.10307,-61.4291,310.73,1.85,1.33,2025-08-23,149,T,80,6.1NRT,296.6,22.01,N
-8.90084,-62.43304,346.2,1.56,1.23,2025-08-23,149,T,100,6.1NRT,298.64,101.0,N
-8.90945,-62.43822,306.4,1.56,1.23,2025-08-23,149,T,30,6.1NRT,296.02,9.56,N
-8.89653,-62.42604,332.96,1.57,1.23,2025-08-23,149,T,100,6.1NRT,297.48,57.04,N
-8.89859,-62.43991,330.05,1.56,1.23,2025-08-23,149,T,100,6.1NRT,297.0,49.69,N
-8.88566,-62.42775,313.91,1.57,1.23,2025-08-23,149,T,27,6.1NRT,296.93,17.37,N
-8.8748,-62.42947,309.4,1.57,1.23,2025-08-23,149,T,24,6.1NRT,295.9,12.07,N
-8.70405,-62.88,314.45,1.46,1.19,2025-08-23,149,T,89,6.1NRT,295.65,18.11,N
-8.69153,-62.86868,321.07,1.46,1.2,2025-08-23,149,T,100,6.1NRT,296.45,28.18,N
-8.61542,-62.6147,310.16,1.53,1.22,2025-08-23,149,T,49,6.1NRT,297.05,13.71,N
-8.59389,-62.61803,310.31,1.53,1.22,2025-08-23,149,T,23,6.1NRT,295.38,12.94,N
-8.59596,-62.63161,315.18,1.53,1.22,2025-08-23,149,T,74,6.1NRT,295.55,19.66,N
-8.62912,-63.67082,308.48,1.3,1.13,2025-08-23,149,T,74,6.1NRT,296.72,9.61,N
-8.61915,-63.67234,312.7,1.3,1.13,2025-08-23,149,T,85,6.1NRT,296.51,13.88,N
-7.78846,-61.57237,307.46,1.9,1.35,2025-08-23,149,T,70,6.1NRT,296.3,15.68,N
-7.43064,-60.62685,309.7,2.29,1.46,2025-08-23,149,T,78,6.1NRT,295.27,25.38,N
-7.82358,-63.55457,330.0,1.36,1.15,2025-08-23,149,T,100,6.1NRT,296.69,41.7,N
-7.82537,-63.56662,320.17,1.35,1.15,2025-08-23,149,T,100,6.1NRT,295.78,24.51,N
-7.81341,-63.55618,347.2,1.36,1.15,2025-08-23,149,T,100,6.1NRT,299.19,85.17,N
-7.8152,-63.56818,358.55,1.35,1.15,2025-08-23,149,T,100,6.1NRT,298.78,125.42,N
-7.80324,-63.55775,319.05,1.36,1.15,2025-08-23,149,T,98,6.1NRT,296.44,23.75,N
-7.80504,-63.56974,309.09,1.35,1.15,2025-08-23,149,T,75,6.1NRT,295.44,10.95,N
-7.57195,-63.4376,306.64,1.39,1.17,2025-08-23,149,T,65,6.1NRT,295.65,8.91,N
-7.55064,-63.85556,320.85,1.31,1.13,2025-08-23,149,T,100,6.1NRT,296.43,24.71,N
-7.54975,-63.8497,311.93,1.31,1.14,2025-08-23,149,T,82,6.1NRT,296.17,13.03,N
-7.55141,-63.86127,312.85,1.31,1.13,2025-08-23,149,T,85,6.1NRT,295.91,14.1,N
-7.5063,-63.83257,309.71,1.31,1.14,2025-08-23,149,T,76,6.1NRT,296.4,11.1,N
-6.87167,-59.82843,311.71,2.71,1.58,2025-08-23,149,T,83,6.1NRT,293.93,41.49,N
-6.68736,-58.86722,306.89,3.26,1.71,2025-08-23,149,T,69,6.1NRT,293.68,33.8,N
-6.68917,-58.87354,304.41,3.26,1.71,2025-08-23,149,T,59,6.1NRT,293.6,26.13,N
-7.73723,-67.06339,308.44,1.0,1.0,2025-08-23,149,T,75,6.1NRT,287.74,7.61,N
-7.73846,-67.07224,309.36,1.0,1.0,2025-08-23,149,T,77,6.1NRT,288.14,8.27,N
-7.72589,-67.06227,301.03,1.0,1.0,2025-08-23,149,T,37,6.1NRT,287.76,3.5,N
-7.72712,-67.07112,314.2,1.0,1.0,2025-08-23,149,T,89,6.1NRT,288.67,12.26,N
-6.57415,-59.86981,315.31,2.73,1.58,2025-08-23,149,T,91,6.1NRT,295.11,53.7,N
-6.578,-59.89377,306.52,2.71,1.58,2025-08-23,149,T,68,6.1NRT,294.54,25.44,N
-6.58304,-59.87425,308.2,2.73,1.58,2025-08-23,149,T,73,6.1NRT,294.87,30.63,N
-6.56912,-59.87643,311.91,2.73,1.58,2025-08-23,149,T,83,6.1NRT,294.56,40.47,N
-6.92949,-62.89449,308.51,1.56,1.23,2025-08-23,149,T,72,6.1NRT,295.4,12.74,N
-9.94442,-60.20451,310.82,2.25,1.45,2025-08-23,620,A,81,6.1NRT,292.73,32.4,N
-9.94772,-60.18497,351.17,2.24,1.45,2025-08-23,620,A,100,6.1NRT,296.48,210.63,N
-9.95103,-60.16548,314.37,2.23,1.45,2025-08-23,620,A,89,6.1NRT,293.87,40.77,N
-9.96041,-60.18723,327.18,2.24,1.45,2025-08-23,620,A,100,6.1NRT,293.88,82.2,N
-9.96371,-60.16761,310.27,2.23,1.45,2025-08-23,620,A,80,6.1NRT,292.83,30.31,N
-2.55225,-47.70684,307.43,1.59,1.24,2025-08-23,616,A,71,6.1NRT,294.31,13.77,N
-11.18711,-55.03294,308.19,1.03,1.01,2025-08-23,620,A,69,6.1NRT,292.35,8.92,N
-11.1885,-55.02379,312.62,1.03,1.01,2025-08-23,620,A,85,6.1NRT,292.54,12.23,N
-3.43048,-49.04644,305.09,1.32,1.14,2025-08-23,616,A,63,6.1NRT,294.49,8.21,N
-11.19711,-55.03176,303.08,1.03,1.01,2025-08-23,620,A,53,6.1NRT,291.5,6.42,N
-11.32543,-55.21755,305.53,1.04,1.02,2025-08-23,620,A,65,6.1NRT,290.68,8.6,N
-3.43216,-49.0349,312.8,1.32,1.14,2025-08-23,616,A,86,6.1NRT,295.0,16.19,N
-12.99774,-45.22056,309.5,3.68,1.8,2025-08-23,620,A,78,6.1NRT,287.51,76.13,N
-12.99244,-45.22459,312.66,3.68,1.8,2025-08-23,620,A,85,6.1NRT,287.95,93.3,N
-2.93154,-53.69777,301.9,1.06,1.03,2025-08-23,616,A,30,6.1NRT,290.92,5.32,N
-12.70267,-48.10419,313.68,2.15,1.42,2025-08-23,620,A,88,6.1NRT,289.83,38.71,N
-4.33691,-46.45313,303.72,2.13,1.42,2025-08-23,616,A,57,6.1NRT,292.41,16.26,N
-12.70354,-48.11138,306.98,2.15,1.42,2025-08-23,620,A,70,6.1NRT,289.06,23.16,N
-12.70577,-48.09293,305.87,2.15,1.43,2025-08-23,620,A,66,6.1NRT,290.64,22.16,N
-4.33831,-46.46077,313.94,2.13,1.42,2025-08-23,616,A,88,6.1NRT,292.71,37.85,N
-13.03555,-46.79582,302.97,2.76,1.59,2025-08-23,620,A,52,6.1NRT,291.1,27.99,N
-6.18366,-45.42487,304.52,2.78,1.59,2025-08-23,618,A,60,6.1NRT,290.81,27.49,N
-13.41491,-46.27884,300.88,3.08,1.67,2025-08-23,620,A,35,6.1NRT,290.59,23.6,N
-6.60697,-44.55652,309.79,3.32,1.72,2025-08-23,618,A,78,6.1NRT,292.57,48.7,N
-13.41817,-46.2522,309.46,3.09,1.67,2025-08-23,620,A,77,6.1NRT,290.96,53.49,N
-6.60452,-44.56397,310.67,3.32,1.72,2025-08-23,618,A,81,6.1NRT,292.69,53.07,N
-13.4197,-46.25732,310.8,3.09,1.67,2025-08-23,620,A,81,6.1NRT,291.34,58.69,N
-5.82322,-52.06252,309.72,1.02,1.01,2025-08-23,618,A,78,6.1NRT,293.88,8.49,N
-13.46263,-47.02718,304.09,2.69,1.57,2025-08-23,620,A,58,6.1NRT,290.87,26.75,N
-7.02003,-44.64299,319.27,3.32,1.72,2025-08-23,618,A,98,6.1NRT,292.64,92.35,N
-13.02501,-56.82904,303.35,1.16,1.07,2025-08-23,620,A,55,6.1NRT,289.67,8.05,N
-7.02398,-44.61339,302.75,3.34,1.72,2025-08-23,618,A,51,6.1NRT,292.38,23.24,N
-7.01902,-44.64783,315.35,3.32,1.72,2025-08-23,618,A,91,6.1NRT,292.47,70.74,N
-13.02664,-56.81873,315.56,1.16,1.07,2025-08-23,620,A,91,6.1NRT,290.29,18.75,N
-7.02273,-44.61838,307.75,3.34,1.72,2025-08-23,618,A,72,6.1NRT,292.41,39.21,N
-13.42537,-57.16356,303.06,1.2,1.09,2025-08-23,620,A,53,6.1NRT,292.89,7.56,N
-6.05641,-53.87903,306.56,1.03,1.01,2025-08-23,618,A,68,6.1NRT,294.49,6.48,N
-14.3671,-52.05505,301.4,1.2,1.09,2025-08-23,620,A,41,6.1NRT,287.12,7.54,N
-6.57355,-51.10377,324.75,1.1,1.05,2025-08-23,618,A,100,6.1NRT,293.73,25.72,N
-14.3686,-52.04427,320.44,1.2,1.09,2025-08-23,620,A,100,6.1NRT,288.41,25.75,N
-14.94499,-48.01231,300.24,2.37,1.49,2025-08-23,620,A,22,6.1NRT,287.95,21.34,N
-6.57499,-51.09398,309.25,1.1,1.05,2025-08-23,618,A,77,6.1NRT,294.09,9.95,N
-15.06777,-48.51601,306.67,2.17,1.43,2025-08-23,620,A,69,6.1NRT,282.33,28.65,N
-5.73427,-57.59695,311.3,1.68,1.27,2025-08-23,618,A,82,6.1NRT,294.06,19.52,N
-5.73661,-57.58232,311.65,1.68,1.27,2025-08-23,618,A,83,6.1NRT,294.06,20.1,N
-15.07018,-48.49582,302.99,2.18,1.43,2025-08-23,620,A,53,6.1NRT,279.47,22.93,N
-14.6121,-54.81584,308.66,1.0,1.0,2025-08-23,620,A,40,6.1NRT,294.84,7.96,N
-5.74545,-57.59858,338.09,1.68,1.27,2025-08-23,618,A,100,6.1NRT,295.57,83.99,N
-5.74778,-57.58393,357.51,1.68,1.27,2025-08-23,618,A,100,6.1NRT,297.31,168.26,N
-14.61346,-54.80682,306.2,1.0,1.0,2025-08-23,620,A,36,6.1NRT,294.5,6.77,N
-5.75009,-57.56942,303.83,1.67,1.27,2025-08-23,618,A,57,6.1NRT,293.51,10.04,N
-14.61546,-54.85332,305.53,1.0,1.0,2025-08-23,620,A,46,6.1NRT,293.56,6.71,N
-6.45541,-53.39032,304.64,1.0,1.0,2025-08-23,618,A,61,6.1NRT,293.31,5.89,N
-14.66213,-54.92182,310.87,1.0,1.0,2025-08-23,622,A,81,6.1NRT,294.5,8.93,N
-7.62813,-45.22235,300.71,3.05,1.66,2025-08-23,618,A,32,6.1NRT,290.26,24.49,N
-14.66349,-54.9128,317.44,1.0,1.0,2025-08-23,622,A,95,6.1NRT,293.6,14.51,N
-6.72156,-51.97406,307.07,1.03,1.02,2025-08-23,618,A,70,6.1NRT,296.89,6.78,N
-14.67092,-54.9232,310.17,1.0,1.0,2025-08-23,622,A,79,6.1NRT,294.64,9.1,N
-5.87085,-57.75243,308.33,1.72,1.29,2025-08-23,618,A,74,6.1NRT,293.57,16.5,N
-14.25027,-58.53189,309.17,1.41,1.17,2025-08-23,622,A,77,6.1NRT,288.93,16.78,N
-6.57505,-59.87098,309.31,2.46,1.51,2025-08-23,618,A,77,6.1NRT,293.89,32.42,N
-14.26056,-58.53367,354.65,1.41,1.17,2025-08-23,622,A,100,6.1NRT,292.08,120.51,N
-9.44076,-47.64931,300.78,2.07,1.4,2025-08-23,618,A,33,6.1NRT,288.66,16.27,N
-14.26267,-58.52117,350.11,1.4,1.17,2025-08-23,622,A,100,6.1NRT,294.92,103.39,N
-11.11886,-44.73332,300.39,3.78,1.82,2025-08-23,618,A,26,6.1NRT,289.75,34.19,N
-11.11114,-44.74008,302.51,3.78,1.82,2025-08-23,618,A,50,6.1NRT,289.68,41.42,N
-14.2832,-58.52482,317.46,1.4,1.17,2025-08-23,622,A,95,6.1NRT,290.96,25.84,N
-9.15218,-59.50195,303.81,2.05,1.39,2025-08-23,618,A,57,6.1NRT,292.46,16.41,N
-14.29555,-58.51418,302.23,1.4,1.17,2025-08-23,622,A,21,6.1NRT,288.01,9.26,N
-14.6617,-56.59002,309.4,1.09,1.04,2025-08-23,622,A,20,6.1NRT,294.47,8.92,N
-9.16173,-59.59705,307.03,2.09,1.41,2025-08-23,618,A,68,6.1NRT,293.84,19.06,N
-9.19752,-59.45425,312.32,2.03,1.39,2025-08-23,618,A,85,6.1NRT,294.6,29.4,N
-14.66329,-56.58004,307.94,1.09,1.04,2025-08-23,622,A,54,6.1NRT,292.93,8.25,N
-14.75695,-55.98758,305.85,1.04,1.02,2025-08-23,622,A,66,6.1NRT,292.14,7.65,N
-9.2004,-59.43647,304.81,2.02,1.39,2025-08-23,618,A,5,6.1NRT,293.65,14.67,N
-9.16641,-59.58613,306.66,2.08,1.4,2025-08-23,618,A,56,6.1NRT,294.18,18.55,N
-14.67684,-56.61276,307.85,1.09,1.04,2025-08-23,622,A,46,6.1NRT,293.1,8.13,N
-9.20013,-59.46193,306.05,2.03,1.39,2025-08-23,618,A,67,6.1NRT,293.68,18.47,N
-15.01824,-54.89145,310.13,1.0,1.0,2025-08-23,622,A,79,6.1NRT,293.34,9.88,N
-9.20314,-59.44416,308.07,2.02,1.39,2025-08-23,618,A,73,6.1NRT,294.28,22.02,N
-15.0196,-54.88241,305.57,1.0,1.0,2025-08-23,622,A,42,6.1NRT,293.56,6.41,N
-9.18478,-59.62691,313.85,2.09,1.41,2025-08-23,618,A,76,6.1NRT,295.49,30.47,N
-15.02567,-54.90186,320.31,1.0,1.0,2025-08-23,622,A,100,6.1NRT,293.29,17.84,N
-15.02703,-54.89282,330.19,1.0,1.0,2025-08-23,622,A,100,6.1NRT,295.01,28.7,N
